External Sample ID,ONT Sample ID,Illumina Sample ID,ONT Sample Filename,Illumina Sample Filename,Assembly ID,Genome ID,Genome Tax ID,Assembly Status,Created At,Job,Assembly FASTA URI,Assembly GFA URI,Filtered N50,GC Content,Total Length,Circular Contigs,Total Contigs,Represented Segments,Expected Segments,Completeness,Contamination,Mean Illumina Depth,Mean ONT Depth,Median ONT Read Length,N50 ONT Read Length,ONT Read Median Quality,Total ONT Reads,Median Illumina Read Length,Total Illumina reads,Total Illumina bases,Ambiguous Illumina bases,Illumina Q-scores < 25,Illumina Read Median Quality,Fully Circularized,Assembly Level,Passed QC
NUC001992,fa699db386974c52,5c7a858ea67c4010,ONG3_2020CU02_15356.fastq.gz,ILN1_2020AA42_15356.fastq.gz,e1e947f644e84b16,,,needs review,2020-10-21 20:02:42.535136+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7672efdc801e4d19/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=V3sRS7GlQvBZTgNl%2FWT1sSyZRuc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7672efdc801e4d19/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=QjY5b46kYK7WT0%2FvezL248q3%2Bxk%3D,3837041.0,0.5107389329621163,4670762.0,1.0,2.0,,,98.64864864864865,18.01801801801802,1017.7297254709189,,2737.0,6227.0,25.0,806281.0,150.0,38483422.0,5772513300.0,790238.0,0.0,34.0,False,Chromosome,False
NUC000986,f270663b4f7b46b0,c131869a84cb4b7e,ONG2_2019FA01_208821D-2.fastq.gz,ILM3_2019CG02_208821D-2.fastq.gz,b8e035a53a9844b5,,,needs review,2020-07-10 23:59:05.269998+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b744244772064985/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=6%2FVoagemhBmxeGKgGz8s2YovZu8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b744244772064985/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=gWjFZ1VMPCuvruW9djn2OvNA8KE%3D,1081217.0,0.4822698187909316,18888883.0,2.0,59.0,,,43.85334291876348,11.82602444284687,258.34244295158146,,13520.0,23275.0,22.0,199847.0,255.0,22222833.0,5666822415.0,48394.0,0.0,38.0,False,Scaffold,False
NUC001074,c93ace22cb164e0b,72e2154b18344048,ONG2_2020AF02_11503D-5.fastq.gz,ILM2_2020AB02_11503D-5.fastq.gz,1ceb56ac9915456b,,,needs review,2020-07-10 23:59:04.366551+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_dddd74b3f1364001/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=iqvr%2BtEQKGx%2FRqBaVwmkHsfjjSQ%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_dddd74b3f1364001/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=mav3W%2BkJJ2mq2NqkI%2BSGWIE%2Bqi0%3D,223479.0,0.3670467569356753,17365852.0,3.0,572.0,,,60.39184952978057,31.055381400208987,144.3150563685384,,6677.0,11625.0,25.0,761192.0,238.0,12353899.0,2940227962.0,2102.0,0.0,38.0,False,Scaffold,False
NUC001078,70acbe33c7404fbd,5acb564fc94940dd,ONG2_2020AF03_201388D-5.fastq.gz,ILM2_2020AB03_201388D-5.fastq.gz,5595c9df0a1b46a5,,,needs review,2020-07-10 23:59:04.808272+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_ccae9bee99444519/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Ng4NT7cR9ZplVHtKbLJ5obc2cuM%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_ccae9bee99444519/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=p65d8tYjNOomPfvuqK4kZ4vWyi4%3D,504953.0,0.3806774719776278,12045958.0,3.0,45.0,,,60.03134796238245,36.055381400208994,257.27753480202006,,8252.0,22325.0,25.0,300546.0,248.0,14383798.0,3567181904.0,5338.0,0.0,38.0,False,Scaffold,False
NUC000987,04465f4b6926469b,2946c9bfaab14c49,ONG2_2019FD01_36031D-5.fastq.gz,ILM2_2019AN01_36031D-5.fastq.gz,69592c259bc74fe8,,,needs review,2020-07-10 23:59:05.734910+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_627688d4bbc64634/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=rkjdxAcTCKVfYYEGoVjLZOvzRCE%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_627688d4bbc64634/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=OpyVHW7jZBnlkTGtMpfPk4pdnqg%3D,3315747.0,0.5158195941872123,49260715.0,3.0,76.0,,,46.9435736677116,17.001044932079413,172.788212369656,,7626.5,23887.0,24.0,103916.0,239.0,41218255.0,9851162945.0,0.0,0.0,38.0,False,Scaffold,False
NUC001075,b53c29f392a147f6,a279f78cc1cd46d2,ONG2_2019FJ01_14053D-5.fastq.gz,ILM3_2019CQ01_14053D-5.fastq.gz,323fc4b68313436b,,,needs review,2020-07-10 23:59:04.476961+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7b52c6cc5cc94da1/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=GtkQtZW1qlPj59ppF27SEuF7A8s%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7b52c6cc5cc94da1/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=G71bmQPfLxlPUmkZM%2FX17fawb7c%3D,700190.0,0.3347500101029525,15495520.0,3.0,367.0,,,63.479623824451416,30.22466039707419,184.46592386112923,,7076.0,22477.0,26.0,208531.0,272.0,12071909.0,3283559248.0,13655.0,0.0,38.0,False,Scaffold,False
NUC000039,d73da8ca84d44a67,a3c8712f3d044f86,ONG2_2019FI02_204094D-5.fastq.gz,ILM3_2019AW01_204094D-5.fastq.gz,6f4e2fb5669f4a84,,,needs review,2020-07-10 23:59:05.020459+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_df9734aca53e46d3/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=kQp5DiJcBC1ECHvdURIfkTyRzs4%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_df9734aca53e46d3/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=XaiD24MymY%2FFbuQrxf0gNz3NNw8%3D,2682451.0,0.6003559343693206,23437352.0,1.0,28.0,,,68.30817157919962,27.60603882099209,168.08919010222047,,6672.0,12811.0,24.0,219814.0,241.0,23049530.0,5554936730.0,48248.0,0.0,38.0,False,Scaffold,False
NUC001079,9a1659b916e74efd,aade7cc111d040e6,ONG2_2020AL01_204508D-5.fastq.gz,ILM3_2020AR01_204508D-5.fastq.gz,7a65bde1492d4bc0,,,needs review,2020-07-10 23:59:05.135369+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_aa71636a2e1648de/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=EJfjP6yrPP1SvgZsx7hRGp8rTok%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_aa71636a2e1648de/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=0bSVIb1qemuQ4f5wBRf3dHLpjto%3D,569838.0,0.3805571339298407,11998440.0,1.0,33.0,,,60.03134796238245,36.055381400208994,503.66000220335826,,6173.0,12460.0,26.0,113860.0,254.0,31121931.0,7904970474.0,43469.0,0.0,38.0,False,Scaffold,False
NUC001088,82fdbc5b31e24e78,9058deeadfee4cb5,ONG2_2020AC02_36239D-5.fastq.gz,ILM3_2019CW02_36239D-5.fastq.gz,5fcca1482ee4488e,,,needs review,2020-07-10 23:59:05.839436+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a8f8cbad6f394f63/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=LQtjmphm9acbXVEJ%2FZ1cKozsLfc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a8f8cbad6f394f63/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=g6DfS8E2HmS90qNuRr3jK9ipkA8%3D,982376.0,0.36303447413699513,12216303.0,3.0,30.0,,,62.46081504702194,30.03657262277952,351.7326671623403,,4253.0,6970.0,25.0,72131.0,278.0,19025296.0,5289032288.0,17293.0,0.0,38.0,False,Scaffold,False
NUC001076,d22ccb837ced42ae,3b89a3abd1e54eda,ONG2_2019FJ03_14522D-5.fastq.gz,ILM3_2019CQ03_14522D-5.fastq.gz,7ee3af7f833b4fe7,,,needs review,2020-07-10 23:59:04.583638+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_318762eed3fa4daf/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=uRhkOEM6NYiWOhpTDFecps8UGCI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_318762eed3fa4daf/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Fe3g1R8xZRwp%2B0S9za80oGqcDQs%3D,1427001.0,0.5506174780756218,8169890.0,0.0,13.0,,,52.97805642633229,22.554858934169282,306.9992576399437,,3151.0,6305.0,24.0,472935.0,247.0,11667717.0,2881926099.0,11938.0,0.0,38.0,False,Scaffold,False
NUC000985,f0461eef6d7d424b,27c77f40a6d846ef,ONG2_2019FC01_10106D-5.fastq.gz,ILM3_2019CG01_10106D-5.fastq.gz,6b78b275f58e48de,,,needs review,2020-07-10 23:55:48.218421+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_d6d5bc89b9bb486b/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=dwylmoc0iaTMHldCQqkfuIKm8hY%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_d6d5bc89b9bb486b/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=PiOOp4bK3gzSM9WdFe2i2cnHZaQ%3D,2336373.0,0.4876858055517708,33443920.0,1.0,56.0,,,48.87147335423197,15.882967607105536,176.50243032181353,,10123.0,32589.0,22.0,345867.0,249.0,26984097.0,6719040153.0,57089.0,0.0,38.0,False,Scaffold,False
NUC000038,00cdac5dcfd04cb8,dc23260b27264bd9,ONG2_2019DU02_201390D-5.fastq.gz,ILM3_2019AX02_201390D-5.fastq.gz,ccfe9561a83a4dfe,,,needs review,2020-07-10 23:59:04.912136+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f48181a973ab4864/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=VdPMJ0%2F%2BC3a7B9HgeFlmye6YKvE%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f48181a973ab4864/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=JPeUC1Em9u8w8fw5WpxWWlbf0zE%3D,650673.0,0.3805109524970084,12030915.0,1.0,38.0,,,60.03134796238245,36.055381400208994,262.8831781283086,,8501.0,13463.0,25.0,1016113.0,267.0,13619047.0,3636285549.0,7272.0,0.0,38.0,False,Scaffold,False
NUC000037,b9f2c6251a3f4fb3,ee3c4cd6c54d4972,ONG2_2019FI01_2001D-5.fastq.gz,ILM3_2019AW02_2001D-5.fastq.gz,e8b3005b23f14bc7,,,needs review,2020-07-10 23:59:04.694769+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_80058f5ab51d496a/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=jvYbVlTCbj1Tm6B9qqI2I1bkoVM%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_80058f5ab51d496a/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=lKmI%2FbnLQOtU1u9iasPmd2V%2FKFM%3D,1139344.0,0.387685604761303,12482517.0,3.0,27.0,,,60.03134796238245,26.384535005224663,253.64273488686487,,8097.0,12735.0,25.0,253076.0,269.0,13304495.0,3578909155.0,34451.0,0.0,38.0,False,Scaffold,False
NUC001090,b4edc9a49a48420f,f4bd0eeed7254e87,ONG2_2020AF01_42720D-5.fastq.gz,ILM2_2020AB01_42720D-5.fastq.gz,16ec77a856f2421f,,,needs review,2020-07-10 23:59:05.962762+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_71507b318ee34517/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2BZ5WO3myrOAiMqmQp9mHmt17GVs%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_71507b318ee34517/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=nQEgsdcT2yEkFerULm6W5U%2BxdBE%3D,815280.0,0.44465282825995706,12086357.0,1.0,27.0,,,62.272727272727266,27.622779519331246,254.91331644339385,,6849.0,12626.0,24.0,785069.0,238.0,14891872.0,3544265536.0,1472.0,0.0,38.0,False,Scaffold,False
NUC001091,968727749c4446a6,50229263c4614236,ONG2_2020AB02_56472D-5.fastq.gz,ILM3_2019CS02_56472D-5.fastq.gz,81f2cc5274cd4fb1,,,needs review,2020-07-10 23:59:06.078864+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a128d06bd0544879/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=GEH1mebteM5am7eQRzh1EEd8Q8o%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a128d06bd0544879/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=f2F225sYEDNiKw86OGElPkQo89k%3D,1501188.0,0.4729837257447141,10355769.0,1.0,27.0,,,60.03134796238245,27.65412748171369,229.06529609000702,,5548.0,9949.0,24.0,320633.0,263.0,12285482.0,3231081766.0,24989.0,0.0,38.0,False,Scaffold,False
NUC001092,2c82cdd943ea4954,80e3c929894e43b8,ONG2_2019FK03_56500D-5.fastq.gz,ILM3_2019CT03_56500D-5.fastq.gz,3cde361108e54a17,,,needs review,2020-07-10 23:59:06.187820+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_959f20b85fc84756/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=91CI7TZ%2F4qVZV3O%2FjKDdouVMuhA%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_959f20b85fc84756/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=KU5InX2lRlYdyfvEIB5IlAQcRRA%3D,1047947.0,0.4436837282982789,10449231.0,3.0,36.0,,,60.03134796238245,28.155694879832808,197.5453467507328,,4842.0,8666.0,25.0,318353.0,266.0,9573431.0,2546532646.0,26500.0,0.0,38.0,False,Scaffold,False
NUC000002,d1e87082056440fd,6db0abf4261b4431,ONG2_2019DU03_10231D-5.fastq.gz,ILM3_2019AX01_10231D-5.fastq.gz,577023214d9c4743,,,needs review,2020-07-10 23:59:04.257328+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_2696827b16e74b35/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=iV%2BNFBzSrwGmnj9BHcUXKeAd0hM%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_2696827b16e74b35/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=V%2BJMeIXzFv3A%2FLN9AUDJFfyvRcI%3D,779174.0,0.3341590876761446,15250865.0,2.0,347.0,,,63.479623824451416,31.28526645768025,264.53563953774216,,9137.0,15358.0,26.0,355530.0,274.0,17803827.0,4878248598.0,10264.0,0.0,38.0,False,Scaffold,False
NUC001101,51f5e749d8954cb6,124cb12cf9b44e3b,ONG2_2020AG01_66031D-5.fastq.gz,ILM3_2020AQ01_66031D-5.fastq.gz,bd44523e42734ca5,,,needs review,2020-07-10 23:59:06.960425+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_92f3bde5df784fa3/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=5hxUUs4dLEISyBdlMnCoIwVd08I%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_92f3bde5df784fa3/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=px%2BC0w4f3BQxXT4%2Fr1FW%2FUv1tH0%3D,470160.0,0.48332889804691437,28520104.0,2.0,175.0,,,30.42842215256008,20.10971786833856,131.17821117097395,,7857.0,16700.0,23.0,193107.0,243.0,17875516.0,4343750388.0,56259.0,0.0,38.0,False,Scaffold,False
NUC001105,978dacab79614f5b,25be52b7c2b8476f,ONG2_2020AB01_8585D-5.fastq.gz,ILM3_2019CS01_8585D-5.fastq.gz,fcc0a1dbffe74288,,,needs review,2020-07-10 23:59:07.296933+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_476274f06d74460d/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=D2BCVatBIoBgh116YxHCnFo%2BDCk%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_476274f06d74460d/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=fm%2BFUb6t8XoyO4y7vQCoqhYY218%3D,1731306.0,0.38693920121214015,10492366.0,1.0,13.0,,,60.893416927899686,28.281086729362592,307.7041854943238,,3858.0,12001.0,25.0,292228.0,277.0,13616953.0,3771895981.0,29036.0,0.0,38.0,False,Scaffold,False
NUC001093,49a074d489994f93,ac982fcd117047c7,ONG2_2020AY01_58438D-5.fastq.gz,ILM2_2019AP01_58438D-5.fastq.gz,291bfc53cc5c42cd,,,needs review,2020-07-10 23:59:06.290688+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_0a6f1361a5a14d59/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=h11P1ekMsin%2FOxYklY88Vdna%2BRg%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_0a6f1361a5a14d59/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ZxKZdqt03PuoVUogKfe4c9D5l8I%3D,453564.0,0.41473088772509337,11645866.0,1.0,58.0,,,61.75548589341693,30.820271682340646,242.63559506944392,,6812.0,11448.0,25.0,409963.0,254.0,12760390.0,3241139060.0,0.0,0.0,38.0,False,Scaffold,False
NUC001095,e6bfdef42cad4763,392ce63027de411c,ONG2_2019FK02_6258D-5.fastq.gz,ILM3_2019CT02_6258D-5.fastq.gz,98bc689678ca4343,,,needs review,2020-07-10 23:59:06.574918+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4d2c418dbf4d450d/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=h48Q3p2JT%2FjxDyE1OAN4oqftRxs%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4d2c418dbf4d450d/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=FFKpalgxtTCsqsOBNbpTzViwzek%3D,444128.0,0.38266043957781465,10442323.0,2.0,122.0,,,59.874608150470216,28.322884012539188,236.7240618095199,,6561.0,10172.0,25.0,303062.0,275.0,11616057.0,3194415675.0,34761.0,0.0,38.0,False,Scaffold,False
NUC001094,deb8e6d3b29c463a,32e66baa9cf54be6,ONG2_2020AY02_58439D-5.fastq.gz,ILM3_2019CW03_58439D-5.fastq.gz,673a6ba31cca4563,,,needs review,2020-07-10 23:59:06.429635+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f05e47aa78d74e5e/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=obvQQY%2BGYPMiX0o%2BJi82HLEOAnc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f05e47aa78d74e5e/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=dvMFoYh8qLFOH0bPP8PR9qLudRs%3D,752562.0,0.34506124718522524,11968318.0,1.0,39.0,,,59.16927899686521,29.958202716823404,326.589465832185,,6150.0,17772.0,25.0,219132.0,274.0,16887998.0,4627311452.0,15263.0,0.0,38.0,False,Scaffold,False
NUC001103,34345be279574d02,2831f616707e4e57,ONG2_2020AG03_76518D-5.fastq.gz,ILM3_2020AQ03_76518D-5.fastq.gz,243d6b9619cf41ae,,,needs review,2020-07-10 23:59:07.077046+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a76ed6512a0c4344/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=p%2BxPZgA3LxOSYc%2F8stcPzrxUNEI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a76ed6512a0c4344/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ZgYlaeHKhD%2FcKzyeOcoD%2FjxntjM%3D,629116.0,0.40081253414784823,11847379.0,2.0,25.0,,,60.03134796238245,36.055381400208994,293.2529474139265,,6566.0,11975.0,24.0,790551.0,250.0,16837870.0,4209467500.0,54483.0,0.0,38.0,False,Scaffold,False
NUC001109,415041750966459a,c4aa136cd23e4977,ONG2_2020AY04_9763D-5.fastq.gz,ILM3_2020AR02_9763D-5.fastq.gz,cddba4df9e954e37,,,needs review,2020-07-10 23:59:07.626177+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_15cc36c8ae7c4b85/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=A24iEMIAhNrdXpncieeO0jfGKZ8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_15cc36c8ae7c4b85/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=pLtZqCbb1DOW1nxO9oDGZilny68%3D,445636.0,0.38105042583478166,12303838.0,3.0,392.0,,,60.03134796238245,39.80146290491118,430.409400133297,,9888.0,15464.0,25.0,323933.0,261.0,26522318.0,6922324998.0,38452.0,0.0,38.0,False,Scaffold,False
NUC001099,7d343a5964e94972,d34206522f274d35,ONG2_2019FK01_66028D-5.fastq.gz,ILM3_2019CT01_66028D-5.fastq.gz,04fca7bff9c94647,,,needs review,2020-07-10 23:59:06.805108+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_2e13af393cd3492c/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=fRDEtMVvS%2BNcWlw%2B3wMPU2eDceg%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_2e13af393cd3492c/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=LqHmv0uv1sET9R821JA9SgQ7grs%3D,189248.0,0.4026221093971016,14408755.0,5.0,490.0,,,60.736677115987455,54.97387669801463,202.17205107922177,,9382.0,20557.0,25.0,151852.0,274.0,12266240.0,3360949760.0,35463.0,0.0,38.0,False,Scaffold,False
