Assembly ID	Base Catalog Number	Assembly Status	Assembly Publication Status	Assembly Rank	Error Message	Filtered N50	GC Content	Total Length	Circular Contigs	Total Contigs	Contamination	Mean Illumina Depth	Mean ONT Depth	Median ONT Read Length	N50 ONT Read Length	ONT Read Median Quality	Total ONT Reads	Total Illumina reads	Ambiguous Illumina bases	Fully Circularized	Assembly Level	Product Catalog Number	Product Collection
31d8291ff0034f05	VR-2018	published	processing	4		2399	0.316900642072043	18378	0	11		2299.76865342163						1357227	0	false	None	VR-2018DQ	ATCC Virology
31a309a4b45f45b1	35692	published	beta	1		2405761	0.597458596832714	2457147	0	3	0.220264317180617	648.038384086684		4369	20207	25	45844	11362648	605483	false	Chromosome	35692	ATCC Bacteriology
319d503f89e6408e	9895	published	gold	1		1939405	0.39001280278062	1944890	2	2	0.0886524822695035	1406.00469075372		2114	5404	26	891035	19712862	154582	true	Complete	9895	ATCC Bacteriology
319c1568e8764f44	BAA-2759	published	gold	1		5466108	0.674119867371812	5466108	1	1	0.909090909090909	139.375645559688		16088.5	27440	14	9574	3837068	5079	true	Complete	BAA-2759	ATCC Bacteriology
3164ddc2409d494f	700685	published	processing	2		2105374	0.443778635054864	2105374	1	1	0	404.982258863562	188.047802908177	14024	32846	16	20341	4325529	811	true	Complete	700685D-5	ATCC Bacteriology
312b1038b4e845a5	49642	published	gold	1		5969048	0.601528250401069	5969048	1	1	0.951086956521739	499.981188960116		1794	4300	25	831309	22168546	463441	true	Complete	49642	ATCC Bacteriology
30d95856091748f2	700611	published	gold	1		1993924	0.370255837233515	1993924	1	1	0.374531835205992	991.803219179868		3184	9243	27	107584	14689501	305561	true	Complete	700611	ATCC Bacteriology
30d31b91a53e4171	BAA-255	published	gold	1		2038671	0.397190175417956	2039985	2	2	0.210084033613445	1003.49854092064		6824	19785	26	113434	15374974	315440	true	Complete	BAA-255	ATCC Bacteriology
30bc21d793804444	27802	published	beta	1		4778679	0.475737960218713	4779312	0	1	0.0468384074941452	156.697766516261		2836	7731	24	619698	4026483	2776	false	Chromosome	27802D-5	ATCC Bacteriology
30ae1df991ef4b0e	49129	published	gold	1		3922247	0.629531557815222	6180656	4	4	0.94441446303292	138.196751606949		9193.5	25403	23	61916	4578716	8503	true	Complete	49129	ATCC Bacteriology
306e877cc8494cc0	BAA-1061	published	gold	1		1684120	0.310998794423315	1875451	5	5	0	534.091588636547	456.204291661046	12808.5	44538	21	39838	5184387	8545	true	Complete	BAA-1061D-5	ATCC Bacteriology
3058ecdd09fc48d5	BAA-3120	published	gold	1		2109573	0.397570977633862	2109573	1	1	0.199203187250996	523.212415024273		2195	7597	25	550848	4927002	3659	true	Complete	BAA-3120	ATCC Bacteriology
3056650e804245cc	6314	published	gold	1		2091816	0.397106150827797	2091816	1	1	0	478.131304091756	32.265197799424	3590.5	11299	16	11186	4274176	9624	true	Complete	6314D-5	ATCC Bacteriology
30495de0e7e34911	BAA-3098	published	gold	1		7178845	0.658581429185336	7178845	1	1	0.15460729746444	122.818714355324		3716	19311	23	272552	4354752	1916	true	Complete	BAA-3098	ATCC Bacteriology
30431a2d13cc47f1	BAA-3066	published	beta	1		5394163	0.569868200453655	5678469	7	12	1.11607142857143	165.629808552545		4939	17553	24	171594	4571344	2014	false	Chromosome	BAA-3066	ATCC Bacteriology
3042186b85304e8d	35702	published	gold	1		6007460	0.298681472702274	6007460	1	1	1.61290322580645	195.728849130914		4445	10040	24	167107	4843912	8680	true	Complete	35702D-5	ATCC Bacteriology
30094750614e4051	26189	published	processing	1		3752141	0.360405058307696	12599433	0	8		119.674341420373		6850	11101	26	463863	14161348	2021	false	Scaffold	26189D-5	ATCC Mycology
3004ec90fcfb4d1d	27184	published	gold	1		3569661	0.473771008780877	3951086	8	8	0	181.373448257883		14908	23975	20	194267	3609259	1617	true	Complete	27184D-5	ATCC Bacteriology
2ff09a734bed4eab	BAA-3102	published	gold	1		6848199	0.655552631884704	7315765	4	4	1.27410468319559	120.40595877533		4426	15818	23	202041	4343136	7383	true	Complete	BAA-3102	ATCC Bacteriology
2fc563c1e47942b0	11503	published	processing	1		1266169	0.370148127194951	15795930	0	41		159.64953480412		6677	11625	25	761192	12353899	2102	false	Scaffold	11503D-5	ATCC Mycology
2fa085f3166e48b2	14029	published	gold	1		3406061	0.520315108860352	3406061	1	1	0.564971751412429	308.084876901599		7762	26974	21	54125	10343087	127494	true	Complete	14029	ATCC Bacteriology
2f8d03bdfd194354	BAA-1179	published	gold	1		3292694	0.573186140154532	3810865	2	2	0	217.234551473222		4442	24128	23	92237	4976263	12938	true	Complete	BAA-1179	ATCC Bacteriology
2f6089e6b34a46ca	BAA-1874	published	beta	1		377304	0.281967201766933	4055175	1	30	0.533395176252319	316.902087437766		6736.5	11415	25	38	5398522	16535	false	Chromosome	BAA-1874DX	ATCC Bacteriology
2f3e2cde2c694c99	33090	published	gold	1		2782574	0.375147288744127	2887186	2	2	0.552486187845304	351.647229170549		8142	27625	25	402729	4624270	7153	true	Complete	33090DX	ATCC Bacteriology
2f227fcdd83641d9	35678	published	gold	1		2595219	0.631413670563655	2726208	2	2	1.27659574468085	431.375710143907		20272.5	35259	24	42032	12042357	108256	true	Complete	35678D-5	ATCC Bacteriology
2eeb2c843fa24d42	29413	published	gold	1		6374466	0.413989905697593	7092714	5	5	0	142.505796032313	139.523816553156	4511	8692	16	170717	4750050	11682	true	Complete	29413D-5	ATCC Bacteriology
2ee7e35370134a9e	14647	published	gold	1		1675256	0.26256067028993	1685957	2	2	1.12359550561798	1252.76449043481		5194	13418	28	35357	16496194	382139	true	Complete	14647D-2	ATCC Bacteriology
2ee5d6c29d4d4aed	53417	published	gold	1		2180418	0.518838589664917	2180418	1	1	0.208768267223382	196.593189549717		5702	12300	24	106915	2138107	0	true	Complete	53417D-5	ATCC Bacteriology
2edeca922e9149cf	29903	published	processing	2		4643637	0.505264070796741	5038876	4	4	0.121252204585538	149.897771157629	153.238956664145	22584	43234	16	28447	4131423	5924	true	Complete	29903D-5	ATCC Bacteriology
2ebd5eeb61184236	35401	published	gold	2		5152467	0.507099337321015	5393109	6	6	0.540123456790123	144.031118228836	492.145679792491	4358	20111	14	288719	5026195	1651	true	Complete	35401D-5	ATCC Bacteriology
2e914854fabb46b9	10798	published	gold	1		4661751	0.507578583396982	4729116	2	2	0.334821428571428	180.609827937194		3984	24355	24	249110	8382594	99951	true	Complete	10798	ATCC Bacteriology
2e703adf7ac34a27	BAA-1161	published	gold	1		5202103	0.506560009249693	5362340	4	4	0.0868055555555556	390.497306213332		1767	6754	27	86532	15177970	118504	true	Complete	BAA-1161	ATCC Bacteriology
2e20ae84e0ab401e	BAA-2215	published	beta	2		4536120	0.505676964081345	5738992	3	14	0.0771604938271605	182.16661386874	64.6962004179759	13532	35201	16	18948	4859746	4004	false	Chromosome	BAA-2215D-5	ATCC Bacteriology
2de5e2490a2d422e	BAA-3085	published	gold	1		2230282	0.523423594778993	2234435	2	2	0.34794711203897	374.894999407009		6157.5	27842	24	57984	4240264	3132	true	Complete	BAA-3085	ATCC Bacteriology
2dd5c568c02a4b9b	BAA-3063	published	gold	1		5317688	0.569966792275247	5711924	6	6	0.510204081632653	157.941992849292		7659	33402	23	108838	4165761	10565	true	Complete	BAA-3063	ATCC Bacteriology
2dc54a7998c24216	BAA-1683	published	gold	1		2822427	0.327622507984299	2843080	2	2	0.0802568218298555	412.316913516386		6632	25793	24	137148	5870420	21367	true	Complete	BAA-1683DX	ATCC Bacteriology
2db8496d3d8c4d2d	BAA-2885	published	gold	1		3919067	0.39007835936821	4004116	3	3	0	200.485095836384		3941	17659	25	171411	3334842	10015	true	Complete	BAA-2885	ATCC Bacteriology
2d9ed16820c24eec	700564	published	beta	1		2657341	0.32686007157271	2700597	3	5	0	1108.57706563815		14114	25859	25	161011	21898854	523732	false	Chromosome	700564	ATCC Bacteriology
2d9a843c79504bf8	53420	published	gold	1		2210855	0.524651829699938	2215008	2	2	0.208768267223382	272.552695433675		9778	21569	24	62672	2856110	0	true	Complete	53420D-5	ATCC Bacteriology
2d733d2a8f8b44a4	BAA-3054	published	gold	1		5258057	0.507531357666901	5527755	5	5	0.394345238095238	139.652506125905		7848	34239	25	127633	3720050	5761	true	Complete	BAA-3054	ATCC Bacteriology
2d5fc9a60b2b4459	27678	published	gold	1		2635784	0.58538294488471	2635784	1	1	0	649.901463094093		5594	19139	25	89850	12235003	643446	true	Complete	27678	ATCC Bacteriology
2ccf00e0a0ea40db	MYA-4855	published	processing	1		2229487	0.493296070375847	34550312	0	65		237.536415909354		2723	9246	25	610435	58402973	92918	false	Scaffold	MYA-4855D	ATCC Mycology
2c9f68483b03460b	VR-93	published	processing	2		15508	0.347240134124323	15508	0	1		170.905252250502						639603	0	false	None	VR-93D	ATCC Virology
2c83312495084980	14018	published	gold	2		1667384	0.41363177288495	1667384	1	1	0	667.442246657039	114.820019863451	3826	16900	16	24559	5524690	1231	true	Complete	14018DX	ATCC Bacteriology
2c51d2600ed540c0	29543	published	gold	1		2107705	0.485403792276433	2107705	1	1	0.422535211267606	313.425916550457		6556	15990	23	43640	3194735	2306	true	Complete	29543D-5	ATCC Bacteriology
2be05e8a0d024bc1	BAA-2428	published	gold	1		4826029	0.509156492843288	4826029	1	1	0.106646825396825	518.2519383949		3943	20089	27	289177	18314516	432929	true	Complete	BAA-2428	ATCC Bacteriology
2bb5f9add8a94d12	35646	published	beta	1		5488775	0.349751126425387	6698180	8	9	0.948844884488449	134.298888983614		6270	12438	14	4227	3605458	40244	false	Chromosome	35646	ATCC Bacteriology
2bb038ba839f4e44	43845	published	gold	1		4920584	0.519091281057599	5261957	2	2	0.574123588829471	165.909675846284		9915	30043	16	87200	4667755	10014	true	Complete	43845DX	ATCC Bacteriology
2b915ffecd3e4cd6	BAA-1382	published	gold	1		4294447	0.290828593263926	4302328	2	2	0.371057513914657	225.519751864572		4146	12875	25	332303	10952384	101914	true	Complete	BAA-1382D-5	ATCC Bacteriology
2b7fa0e1de5f42de	BAA-816	published	beta	2		2644044	0.666716456356035	3280465	4	5	0.212765957446809	254.61453705333		5968.5	19250	22	27722	4752429	4586	false	Chromosome	BAA-816DX	ATCC Bacteriology
2b1feae977114ac1	49547	published	beta	1		4613304	0.511793256706991	4803114	3	4	0.804321728691477	180.79470906874		8438	30457	25	63193	4221211	6763	false	Chromosome	49547	ATCC Bacteriology
2ad32a0c9e404414	68554	published	gold	1		3078853	0.445082179358538	4141916	3	3	0.275482093663912	572.913354109547		3898	18577	26	325923	17224848	1502103	true	Complete	68554	ATCC Bacteriology
2acb4c5de0c14933	BAA-1581	published	beta	1		4672147	0.517288831792991	4811681	2	6	0.550949546485261	146.75760288233		2761	4263	23	1306196	3790964	2313	false	Chromosome	BAA-1581D-5	ATCC Bacteriology
2ac763eeda774ba2	13428	published	beta	1		4605142	0.521710725076301	4889818	1	6	0.0367647058823529	210.422830908661		5422	24015	26	257341	5961640	0	false	Chromosome	13428	ATCC Bacteriology
2aa78997b5214779	BAA-2786	published	gold	1		5368130	0.570971116504769	5655202	4	4	0.0198412698412698	181.346351140756		3553	8493	16	746877	4935584	5858	true	Complete	BAA-2786DX	ATCC Bacteriology
2a3ff0eba2984623	BAA-3108	published	gold	1		7073712	0.658811667763686	7073712	1	1	0.187312687312687	156.023899191825		4662	22347	23	205153	6140263	2184	true	Complete	BAA-3108	ATCC Bacteriology
2a2fc6baf06f473b	43895	published	beta	1		2148778	0.504189390805714	5534597	2	30	0.334821428571428	172.281828650717		5325	7932	14	116585	4418443	11295	false	Chromosome	43895D-5	ATCC Bacteriology
29cf1035efa24389	27758	published	beta	1		3235054	0.425186546460167	3379699	1	10	0	773.596894566334		3586	6034	23	344135	18563129	441394	false	Chromosome	27758	ATCC Bacteriology
2993aedf402b4f82	35676	published	gold	1		4151331	0.418224775799403	4170707	3	3	1.33333333333333	448.526713336612		11261	35164	25	35351	8466894	9274	true	Complete	35676	ATCC Bacteriology
2981d9a91afa4ad1	BAA-1614	published	gold	1		4630118	0.477028269907367	4731816	2	2	0	165.065569301098		10991	25206	22	75735	4491216	2871	true	Complete	BAA-1614D-5	ATCC Bacteriology
28d51d46f1c446f4	31555	published	gold	1		3689977	0.65911803307376	4000150	2	2	0.365675280351048	335.223820347527		6937	24399	25	127833	10303975	214303	true	Complete	31555	ATCC Bacteriology
28b21bf4982c41a2	BAA-3067	published	gold	1		5379052	0.572171470938221	5596027	2	2	0.0198412698412698	201.300196371461		6407	27902	24	102001	5161491	13590	true	Complete	BAA-3067	ATCC Bacteriology
28b0cf28aa624dc7	700730	published	gold	1		4734841	0.521581825848076	4892751	2	2	0.0367647058823529	202.4187215547		4134	29751	25	58692	4801699	1339	true	Complete	700730	ATCC Bacteriology
2895e39f8f3b464a	19138	published	beta	1		3409000	0.504880380818967	5188488	1	12	0.079719387755102	167.330142016275		15645	33367	25	69649	4017606	8843	false	Chromosome	19138	ATCC Bacteriology
288d8d9902c24dfd	23844	published	gold	1		4006982	0.459917464066472	4006982	1	1	1.14712112042881	540.971259167124		3993	19618	25	73693	16306924	106485	true	Complete	23844	ATCC Bacteriology
288a213407c64de6	33209	published	gold	2		3155318	0.562712221081996	3155318	1	1	0.491480996068152	260.007793536413	64.5550759067707	18897	28040	15	10295	4029883	6527	true	Complete	33209D-5	ATCC Bacteriology
285a115d88c043f1	9027	published	gold	3		6374461	0.666135693668845	6374461	1	1	0.4004329004329	167.641680639101	159.975052635823	2299	12333	15	204322	4900520	3321	true	Complete	9027DX	ATCC Bacteriology
28009687660a4410	35021	published	beta	1		2328809	0.435183757826272	4121701	0	14	0.751239157372986	226.167211999632		4686	13659	15	2254	4109411	4344	false	Chromosome	35021	ATCC Bacteriology
277723ff7c334c11	14522	published	processing	1		1460703	0.55027913637497	8514297	0	9		301.721412976887		3151	6305	24	472935	11667717	11938	false	Scaffold	14522D-5	ATCC Mycology
26fdddaba5084d73	700897	published	beta	1		3491535	0.690412379473212	5428263	0	3	1.12777777777778	436.51619577711		12143	27306	24	118358	17293785	705033	false	Chromosome	700897	ATCC Bacteriology
2698a60abe5f4c25	13061	published	beta	1		5172472	0.354231483655541	5507714	6	8	0.385802469135803	176.42993523254		7206	12567	21	579364	4530097	402	false	Chromosome	13061D-5	ATCC Bacteriology
266ad1b186d14dd5	BAA-1760	published	gold	1		2930477	0.327873729248962	2968225	2	2	0.220706260032103	367.598663511021		14177.5	26038	26	226154	5207943	2642	true	Complete	BAA-1760	ATCC Bacteriology
266a835027f7464b	17029	published	unpublishable	1		3146984	0.689787809695761	4488518	3	3	8.62068965517241	148.479180439312		7154	25389	22	110976	4095956	14730	true	Complete	17029DX	ATCC Bacteriology
25f83ae847834a01	BAA-1800	published	gold	1		3883668	0.391427665936505	4004137	3	3	0.707724034495688	669.150712375725		4970	16684	26	113833	18930354	455912	true	Complete	BAA-1800	ATCC Bacteriology
25dc5d5b8a5d4a29	3584	published	beta	2		4010074	0.279824248884357	4142904	0	4	2.06896551724138	266.138988490421		1833	14774	25	329561	4674186	7568	false	Chromosome	3584DX	ATCC Bacteriology
25c9effd6f7748e3	49162	published	gold	1		4787102	0.551607409775478	4898502	2	2	0.397297808012094	619.181816511544		7888	24118	26	180876	21570603	517912	true	Complete	49162	ATCC Bacteriology
25c39170f5154058	49456	published	gold	1		1868859	0.404485303599683	1868859	1	1	0	443.155924015669		4844	14462	16	40470	3867802	1634	true	Complete	49456D-5	ATCC Bacteriology
25bff3fa88374e27	BAA-2787	published	gold	1		5350357	0.571324782966412	5611689	5	5	0.0771604938271605	159.888970326438	390.59426475701	3417	17004	15	298113	4770964	4312	true	Complete	BAA-2787DX	ATCC Bacteriology
25ae641f48ca4eac	MYA-2876	published	processing	3		1048372	0.335647162814761	14757071	0	28		180.77555761055		9088	15459	26	555912	11308060	13208	false	Scaffold	MYA-2876D-5	ATCC Mycology
255924a84f68424f	35704	published	gold	1		3619735	0.462599057665824	3619735	1	1	0	786.010093832836		3621	6449	24	402189	20196536	481900	true	Complete	35704	ATCC Bacteriology
2504aeb524e74d25	33277	published	gold	1		2399479	0.483436195940869	2399479	1	1	0	350.159940970519	322.585850928472	4554	13337	16	101667	3735156	3556	true	Complete	33277D-5	ATCC Bacteriology
24ed6578a57f4f40	23746	published	gold	1		3596266	0.570619494933204	3689215	4	4	0	575.751415951632		6117	18803	25	34549	16598602	1469161	true	Complete	23746	ATCC Bacteriology
24e7e91c184340da	17697	published	beta	1		4048296	0.66303028011674	7511761	2	4	0.425950196592399	368.213222803606		5482	17123	24	186268	20035540	823405	false	Chromosome	17697	ATCC Bacteriology
24e369e749c84bef	BAA-1585	published	gold	1		4853772	0.520722028146357	4853772	1	1	0.428921568627451	171.010943818313		3119	4983	24	285238	4240857	5400	true	Complete	BAA-1585D-5	ATCC Bacteriology
24bd19394e284a71	25559	published	gold	1		3635463	0.64209345549659	3635463	1	1	0	540.970934286704		14700.5	30167	25	137656	14399968	1259328	true	Complete	25559	ATCC Bacteriology
249c067737194cdc	51521	published	beta	1		3294806	0.704661230062614	4362282	1	2	0	928.301841233657		11571	33351	25	175081	30050929	715068	false	Chromosome	51521	ATCC Bacteriology
24998c3f20184f58	19977	published	gold	1		5067199	0.641480886620969	5090518	2	2	0	428.149534487453		5711	23392	24	282987	15832320	1384014	true	Complete	19977	ATCC Bacteriology
24823b09f23547bd	BAA-1687	published	gold	1		2902641	0.329527657453175	2944812	2	2	0.0802568218298555	627.967200962235		6853	15414	24	320239	13144822	542641	true	Complete	BAA-1687	ATCC Bacteriology
24546578819e4556	BAA-2525	published	gold	1		4698715	0.413916730004809	4899628	5	5	1.08108108108108	539.470354279958		4657	9907	24	586146	18709023	763891	true	Complete	BAA-2525	ATCC Bacteriology
242c5e8b24c74bde	BAA-3121	published	gold	1		2141428	0.397174222061167	2141428	1	1	0.210084033613445	431.417445274835		2912	8121	25	501770	4218522	2796	true	Complete	BAA-3121	ATCC Bacteriology
2416ed0fe9024e1f	23842	published	gold	1		4006947	0.459916739602495	4006947	1	1	0.0903405332414894	226.398436764948		3308.5	7230	14	10004	3996039	12972	true	Complete	23842	ATCC Bacteriology
23d756c7d37747aa	700699	published	beta	2		1676845	0.328482619631088	2849367	1	6	0.0802568218298555	401.735336779491		6180	37033	17	10649	5214151	11436	false	Chromosome	700699D-5	ATCC Bacteriology
23bba20f40544cb7	35743	published	beta	3		950305	0.656345682100889	4318807	1	16	0	199.109889834816		4832	16202	19	226702	4449453	4890	false	Chromosome	35743DX	ATCC Bacteriology
2349153e170d4d87	11623	published	beta	1		2066982	0.4753064123806	4065207	1	6	0.0813008130081301	633.01218962014		7752	27912	27	277520	19338930	443473	false	Chromosome	11623	ATCC Bacteriology
2334236b400843da	BAA-2468	published	gold	1		5018016	0.553398344115169	5264255	7	7	0.503472222222222	381.352392000842		6332	21622	26	153157	15126080	102396	true	Complete	BAA-2468	ATCC Bacteriology
22b6381c4ae9454b	BAA-1087	published	gold	2		5186825	0.446159837665624	5186825	1	1	0.505050505050505	148.134378352846		5428	16052	24	283088	3906500	0	true	Complete	BAA-1087D-5	ATCC Bacteriology
228a0fc4b10f4fb2	BAA-2899	published	beta	1		3769030	0.390084887598633	3918947	2	4	0	461.737545570277		5911	26168	24	170407	7901015	3429	false	Chromosome	BAA-2899	ATCC Bacteriology
22869fd2b33e407b	43123	published	beta	1		3874175	0.635319436446919	6912760	3	8	0.692120885051268	158.709983093429		3733	8676	15	239750	5734678	1797	false	Chromosome	43123D-5	ATCC Bacteriology
224e8f04509e4895	25078	published	gold	1		5320306	0.739800680637542	5320306	1	1	1.63971248876909	107.794313971255		7851	14924	23	25021	3662332	6321	true	Complete	25078D-5	ATCC Bacteriology
21e6df6d08474fd8	12357	published	gold	1		1863040	0.38582531776022	1863040	1	1	0	1202.87554910254		2646	6902	27	19695	16003299	121463	true	Complete	12357	ATCC Bacteriology
21c301a34b7949cc	49427	published	gold	1		3191392	0.394247317203187	4310893	3	3	3.33957553058677	276.566105213003		12712	28301	25	103669	5343645	9433	true	Complete	49427	ATCC Bacteriology
20cf2d1d0d314ca3	BAA-752	published	beta	1		698824	0.71675145775525	2512253	1	5	4.63576158940397	1106.60829681177		12997	22021	22	103263	20568239	833453	false	Chromosome	BAA-752-MINI	ATCC Bacteriology
20bbc8a748e74062	35838	published	beta	1		2653497	0.656109825744083	4416378	1	3	0	166.543888368857		2599	4691	24	798517	7616886	69316	false	Chromosome	35838D-2	ATCC Bacteriology
20b24abe83044f5f	8042	published	gold	1		2009598	0.421241959834753	2009598	1	1	0	1549.7041298807		3399.5	10381	26	279684	23225046	152431	true	Complete	8042	ATCC Bacteriology
20aab973b68443c3	27264	published	gold	1		3212024	0.491874183277198	3422979	6	6	0.436681222707424	283.300300004645		15807	29511	16	66161	5131751	4428	true	Complete	27264D-5	ATCC Bacteriology
20a3d92b779140eb	33009	published	processing	2		3302391	0.635852023579279	3302391	1	1	0	287.516567961149	63.0401148743441	9373.5	28726	15	14204	4267468	3755	true	Complete	33009D-5	ATCC Bacteriology
205eb2437fc0481b	BAA-3091	published	beta	4		6912371	0.660341743890999	7007938	0	4	0.133200133200133	101.469523700665		4030	11212	25	863931	4047004	0	false	Chromosome	BAA-3091	ATCC Bacteriology
205d8a4443244177	29800	published	gold	1		2547415	0.532712180779339	2547415	1	1	0.961538461538462	939.719830494835		3318	14215	25	405254	17631326	411250	true	Complete	29800	ATCC Bacteriology
2022bc37ae634efa	35695	published	gold	1		4527185	0.507832350566632	4527185	1	1	0.037202380952381	248.566333604657		1396	3214	27	156325	6487063	5019	true	Complete	35695	ATCC Molecular Biology
20141b1f31a2495a	700007	published	gold	1		5960780	0.618611825969085	5960780	1	1	0.676861530520067	150.516574546702		18476	42387	16	26353	4310204	8138	true	Complete	700007D-5	ATCC Bacteriology
1fe536cbcde14056	BAA-1335	published	beta	1		4093545	0.677148888213526	4117087	0	5	0.934579439252336	107.172947802945	30.5825987898343	8857.5	44075	18	6742	2642665	191	false	Chromosome	BAA-1335D-5	ATCC Bacteriology
1fb405291ea147be	10953	published	gold	1		2444581	0.269882333305516	2456515	2	2	0	1092.36797007142		1907	3356	26	767621	19191600	458480	true	Complete	10953	ATCC Bacteriology
1f4b77701efa4c4b	VR-1550	published	processing	5		7390	0.482002706359946	7390	0	1		405.145333875118						325400	0	false	None	VR-1550	ATCC Virology
1f1e9528ac8c41f6	35240	published	gold	1		2408109	0.550754361521636	2413034	3	3	0.947867298578199	291.156727804022		2826	30157	23	185471	3774263	4387	true	Complete	35240D-5	ATCC Bacteriology
1efbfe7b001d4a2d	6051	published	gold	1		4211212	0.433429551939772	4295427	2	2	0.346964064436183	273.005882772008		3997	16110	14	4070	4860342	5004	true	Complete	6051	ATCC Bacteriology
1ec9c51fc0d44212	49453	published	beta	1		2530221	0.332026172597797	2587310	2	3	0	1327.5773320553		12771.5	24752	27	165046	24406259	2322603	false	Chromosome	49453	ATCC Bacteriology
1ec2cc9e79bb44b1	VR-94	published	processing	2		15578	0.370265759404288	15578	0	1		48.7704865351244						947028	0	false	None	VR-94D	ATCC Virology
1eb3021faaec49c2	700926	published	gold	1		4642497	0.507914598544706	4642497	1	1	0.037202380952381	229.015467107464		15227	46371	15	27017	4753388	8804	true	Complete	700926DX	ATCC Bacteriology
1eac996f384a42c7	35101	published	beta	1		2462729	0.621015244210294	2495636	1	2	0.65359477124183	195.862993990283		3505.5	8956	22	134798	5091711	47116	false	Chromosome	35101D-5	ATCC Bacteriology
1e5744959e1b4e33	29743	published	gold	1		2043723	0.336873860593954	2200708	2	2	0.699300699300699	395.754152300078		9280	19690	24	381067	8122047	103638	true	Complete	29743	ATCC Bacteriology
1dfaf2679c8241c9	BAA-895	published	processing	2		4721509	0.538264894633144	4736404	3	3	0.743680188124633	125.635178080248	155.66692030494	10293.5	44162	19	37060	3744871	11982	true	Complete	BAA-895D-5	ATCC Bacteriology
1ddbd00c14ef4a50	27774	published	gold	1		2873432	0.580742401845759	2874481	2	2	0	395.376319064207		20195.5	42403	16	39016	5420932	2128	true	Complete	27774D-5	ATCC Bacteriology
1dd581ce54d645f1	35558	published	gold	1		2181689	0.51460634398395	2181689	1	1	0.712927756653992	1066.63161156333		5784	25548	26	174139	17383223	360158	true	Complete	35558	ATCC Bacteriology
1dc19f7b73f14105	BAA-453	published	gold	1		4658667	0.444500325951608	4658667	1	1	0.147492625368732	170.510581889626		12324	35570	24	71612	3962685	3829	true	Complete	BAA-453D-5	ATCC Bacteriology
1dac6785a92346bc	12473	published	gold	1		6320340	0.623888266986322	6760616	2	2	2.0474358974359	139.831752944591		6037	22334	24	184813	9390485	115803	true	Complete	12473	ATCC Bacteriology
1d4777d857a64c50	VR-2550	published	processing	4		2354	0.317556029882604	18740	0	11		531.764689953967						364621	28378	false	None	VR-2550	ATCC Virology
1d451aee37614209	BAA-477	published	beta	2		1505615	0.633028877571013	7070224	0	19	1.14583333333333	130.912991600259		4646	25417	14	158833	4712039	7790	false	Chromosome	BAA-477D-5	ATCC Bacteriology
1d3708e8aa544161	8459	published	gold	1		2636788	0.37886287508111	2851050	2	2	0.374531835205992	1522.94507812911		9810	20116	26	291271	32441536	661536	true	Complete	8459	ATCC Bacteriology
1d20365421a7466e	6960	published	gold	1		4735177	0.521109981738803	4735177	1	1	0.183823529411765	171.028795544496		12974	30827	24	111202	8094007	94869	true	Complete	6960	ATCC Bacteriology
1cebbb44e5a44112	BAA-1138	published	beta	1		2023542	0.359825881429634	2192792	0	8	0.177304964539007	543.636509325077		5015	16995	16	166031	5376777	11499	false	Chromosome	BAA-1138D-5	ATCC Bacteriology
1cb04fa2210340d5	BAA-2326	published	beta	1		5277264	0.506591466334722	5440680	2	4	0.1426393728223	125.172645666961		16775	36587	16	39805	3653116	1892	false	Chromosome	BAA-2326D-5	ATCC Bacteriology
1caeb6087a204187	BAA-461	published	beta	1		2839452	0.655008932714357	5353356	0	3	0.467289719626168	264.412590813144		5274	22636	25	236849	10329967	553551	false	Chromosome	BAA-461	ATCC Bacteriology
1c605d3dda6e4c16	17025	published	beta	1		3174432	0.682241655254416	4531407	3	11	1.13636363636364	222.998703391046		20000	32148	24	59912	10472679	96191	false	Chromosome	17025D-5	ATCC Bacteriology
1c601a08f6834797	43884	published	beta	1		6002469	0.700022773961848	6002469	0	1	0	449.168759169276		6646	18657	25	133102	21841999	1013856	false	Chromosome	43884	ATCC Bacteriology
1bf0144800514c11	BAA-2869	published	gold	1		2921283	0.553995966840597	2921283	1	1	0	310.296723391743		3802	15463	23	172738	4500670	6687	true	Complete	BAA-2869	ATCC Bacteriology
1b60a342ec384e75	BAA-1826	published	gold	1		2586375	0.278972306800058	2586375	1	1	0	787.563325117201		2730	5427	27	74538	14422186	111497	true	Complete	BAA-1826	ATCC Bacteriology
1b5bdf2be73e4db5	BAA-2871	published	gold	1		3897882	0.390429510166479	3906613	2	2	0.628046494188227	286.540556743143		5583	26568	25	42013	4825795	15544	true	Complete	BAA-2871	ATCC Bacteriology
1b518a4aba234dbb	14048	published	gold	2		3252656	0.450924950446842	5179791	2	2	3.55779068080655	165.130751414488	238.433205895759	7483	27347	16	91177	4251770	6336	true	Complete	14048DX	ATCC Bacteriology
1a834dfa26b641b7	BAA-1680	published	beta	2		2921701	0.327936088305864	2951818	1	3	0.642054574638844	369.384148254351		19462	33005	25	120037	4729183	8973	false	Chromosome	BAA-1680	ATCC Bacteriology
1a760bd0bc314e03	33793	published	gold	1		1549228	0.457317226019803	1555815	2	2	0	389.610678647526		13072	29180	24	65054	4536746	8955	true	Complete	33793	ATCC Bacteriology
1a0eafc117494e57	BAA-3050	published	beta	1		4796879	0.507610232453643	5163452	3	7	0.334821428571428	183.285654303031		25374	38826	25	129145	4573692	1177	false	Chromosome	BAA-3050	ATCC Bacteriology
